#NAME	SRR24889296	SRR24889327	SRR24889328	SRR24889329	SRR24889330	SRR24889331	SRR24889332	SRR24889333	SRR29195097	SRR29195098	SRR29195099	SRR29195100	SRR29195101	SRR29195102	SRR29195103	SRR29195104
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	0	0	0	1.71E-05	7.20E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp._A1C1	0	0	0	1.71E-05	7.20E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_autolyticus	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_asterosporus	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_kribbensis	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Denitrovibrio|s__Denitrovibrio_acetiphilus	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_fleurettii	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_borealis	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Polaribacter|s__Polaribacter_sp._MED152	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Cryomorphaceae|g__Owenweeksia|s__Owenweeksia_hongkongensis	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Viruses|o__Caudovirales|f__Podoviridae|g__Cepunavirus|s__Streptococcus_virus_Cp1	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_ljungdahlii	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Candidatus_Aquiluna|s__Candidatus_Aquiluna_sp._UB-MaderosW2red	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptococcaceae|g__Syntrophobotulus|s__Syntrophobotulus_glycolicus	2.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria	0	0	0	1.22E-05	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_frederiksenii	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Pelodictyon|s__Pelodictyon_phaeoclathratiforme	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_claussenii	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Lawsonia|s__Lawsonia_intracellularis	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mali	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Syntrophomonadaceae|g__Syntrophomonas|s__Syntrophomonas_wolfei	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-05	0
d__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae|g__Spiroplasma|s__Spiroplasma_corruscae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-05	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp._BS98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34E-05	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_aestuarii	0	0	0	1.95E-05	3.60E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Yersinia|s__Yersinia_rohdei	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pseudopedobacter|s__Pseudopedobacter_saltans	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_sp._Pch-S	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_mimicus	1.20E-05	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0	0	0	1.22E-05	1.08E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_hokkaidonensis	0	0	0	4.88E-06	1.80E-05	0	0	0	0	0	0	0	0	0	0	0
d__Viruses|o__Caudovirales|f__Podoviridae|s__Actinomyces_virus_Av1	0	0	0	4.88E-06	1.80E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Fermentimonas|s__Fermentimonas_caenicola	0	0	0	4.88E-06	1.80E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	1.20E-05	0	0	0	1.08E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseus	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-05	0	1.17E-05	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Salinispira|s__Salinispira_pacifica	0	0	0	0	1.08E-05	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_soli	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_sp._JH2	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Gryllotalpicola|s__Gryllotalpicola_sp._2DFW10M-5	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_fragariae	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas_vasicola	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Thioalkalibacteraceae|g__Guyparkeria|s__Guyparkeria_halophila	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Planctomycetes|s__Planctomycetes_bacterium_Mal65	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Desulfuromonadaceae|g__Pelobacter|s__Pelobacter_sp._SFB93	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__Methylovorus|s__Methylovorus_glucosotrophus	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_amphicarpaeae	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Synechococcaceae|g__Synechococcus|s__Synechococcus_sp._WH_8101	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._CB09001	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Acidithiobacillia|o__Acidithiobacillales|f__Acidithiobacillaceae|g__Acidithiobacillus|s__Acidithiobacillus_thiooxidans	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Gallionellaceae|g__Ferriphaselus|s__Ferriphaselus_amnicola	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Viruses|o__Caudovirales|f__Myoviridae|g__Pbunavirus|s__Pseudomonas_virus_Ab28	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_hydrophobicum	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._M56	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobacteraceae|g__Desulfococcus|s__Desulfococcus_multivorans	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_amiense	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_amorphae	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micromonosporales|f__Micromonosporaceae|g__Micromonospora|s__Micromonospora_sp._L5	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Erythrobacter|s__Erythrobacter_litoralis	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Hyphomonas|s__Hyphomonas_sp._Mor2	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Glycocaulis|s__Glycocaulis_alkaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Hyphomonadaceae|g__Hyphomonas|s__Hyphomonas_sp._CACIAM_19H1	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_fascians	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_nitrosporeus	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp._63ED37-2	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Leisingera|s__Leisingera_sp._NJS201	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Thalassococcus|s__Thalassococcus_sp._S3	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cyclobacteriaceae|g__Echinicola|s__Echinicola_rosea	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._JP2-270	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_henricii	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_senegalensis	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_coeruleorubidus	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVII._Incertae_Sedis|g__Thermaerobacter|s__Thermaerobacter_sp._FW80	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Altererythrobacter|s__Altererythrobacter_namhicola	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_sp._83-4	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_fungicidicus	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseovarius|s__Roseovarius_sp._THAF9	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._SA187	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Chania|s__Chania_multitudinisentens	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._MSMB617WGS	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_roggenkampii	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Roseivivax|s__Roseivivax_sp._THAF30	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae|g__Chlorobium|s__Chlorobium_phaeovibrioides	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_sp._MSMB1588	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Pararhodospirillum|s__Pararhodospirillum_photometricum	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Silicimonas|s__Silicimonas_algicola	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__Magnetospirillum|s__Magnetospirillum_magneticum	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Microlunatus|s__Microlunatus_sp._Gsoil_973	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Thiomicrospira|s__Thiomicrospira_sp._S5	1.20E-05	0	0	9.76E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Flaviflexus|s__Flaviflexus_sp._H23T48	1.20E-05	0	0	9.76E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas_sp._Pemsol	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_sp._JKS000199	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__[Clostridium]_sphenoides	0	0	0	2.44E-06	7.20E-06	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Sanguibacteraceae|g__Sanguibacter|s__Sanguibacter_keddieii	0	0	0	9.76E-06	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp._TN58	0	0	0	2.44E-06	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Sodalis|s__Sodalis_glossinidius	0	0	0	2.44E-06	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_wiedmannii	1.20E-05	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_sp._JDR-2	1.20E-05	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Chryseobacterium|s__Chryseobacterium_piperi	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sp._H121	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae|g__Halobacteroides|s__Halobacteroides_halobius	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycobacterium|s__Mycobacterium_haemophilum	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_nepalensis	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_sp._ACNIH2	0	0	0	4.88E-06	3.60E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_primitia	0	0	0	1.95E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_nuruki	0	0	0	1.95E-05	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Denitrobacterium|s__Denitrobacterium_detoxificans	1.20E-05	0	0	7.32E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_prasinus	1.20E-05	0	0	7.32E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_sp._FDAARGOS_553	1.20E-05	0	0	7.32E-06	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_kobei	0	0	0	4.88E-06	1.44E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XVI._Incertae_Sedis|g__Carboxydocella|s__Carboxydocella_thermautotrophica	0	0	0	4.88E-06	1.44E-05	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_muralis	1.20E-05	0	0	0	7.20E-06	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Actinoalloteichus|s__Actinoalloteichus_hoggarensis	0	0	0	7.32E-06	0	0	0	0	0	0	0	0	0	0	1.17E-05	0
d__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingorhabdus|s__Sphingorhabdus_sp._YGSMI21	0	0	0	7.32E-06	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae|g__Actinopolymorpha|s__Actinopolymorpha_singaporensis	0	0	0	7.32E-06	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	0	0	0	7.32E-06	0	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Serratia|s__Serratia_symbiotica	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Syntrophobacterales|f__Syntrophobacteraceae|g__Syntrophobacter|s__Syntrophobacter_fumaroxidans	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_terrae	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_sp._FB24	0	0	0	0	7.20E-06	0	0	0	0	0	0	0	1.11E-05	0	0	0
