SampleID	Group	PCoA1	PCoA2
Meta_Sp_217_S170_R1_1	Healthy	0.19994790177944	0.0692059176477503
Meta_Sp_236_S30_R1_1	Healthy	0.27066222001618	0.0891823727547614
Meta_Sp_246_S34_R1_1	Healthy	0.0216707902636063	-0.014189216118907
Meta_Sp_256_S95_R1_1	Healthy	0.254289475118296	0.0689927623277726
Meta_Sp_279_S24_R1_1	Healthy	0.242969460558014	0.0782053856331803
Meta_Sp_287_S81_R1_1	Healthy	0.260993063454683	0.0878308793482439
Meta_Sp_319_S96_R1_1	Healthy	0.229544619397474	0.0596038725610894
Meta_Sp_325_S133_R1_1	Healthy	0.20014551523419	0.0476553200686638
Meta_Sp_33_S16_R1_1	Healthy	0.216095523901238	0.0585470856980565
Meta_Sp_339_S9_R1_1	Healthy	0.249749501408551	0.0834923135155463
Meta_Sp_348_S111_R1_1	Healthy	0.234480018501664	0.0832210787860656
Meta_Sp_349_S77_R1_1	Healthy	0.208642116686686	0.0553826139345791
Meta_Sp_35_S91_R1_1	Healthy	0.206113985166523	0.062217309469701
Meta_Sp_358_S145_R1_1	Healthy	0.241606223779918	0.0870531084057466
Meta_Sp_387_S48_R1_1	Healthy	0.233884419231495	0.0786448088063139
Meta_Sp_399_S173_R1_1	Healthy	0.247566768246806	0.069404881699224
Meta_Sp_400_S82_R1_1	Healthy	0.185699146862137	0.0555598197902139
Meta_Sp_408_S32_R1_1	Healthy	0.236667425591294	0.0820059321365885
Meta_Sp_415_S179_R1_1	Healthy	0.264049733822985	0.0770270827185848
Meta_Sp_45_S149_R1_1	Healthy	0.203693442386248	0.0765047644298224
Meta_Sp_452_S76_R1_1	Healthy	0.210259201767869	0.0585301006309127
Meta_Sp_462_S60_R1_1	Healthy	0.263532077197311	0.0772524907626497
Meta_Sp_466_S183_R1_1	Healthy	0.182543122612967	0.0475161664123723
Meta_Sp_473_S31_R1_1	Healthy	0.238858315178393	0.0712432043323957
Meta_Sp_484_S22_R1_1	Healthy	0.225842605837841	0.0770263923973724
Meta_Sp_488_S153_R1_1	Healthy	0.257356722690592	0.0700473990396647
Meta_Sp_496_S121_R1_1	Healthy	0.249690255194835	0.0731915976467509
Meta_Sp_50_S15_R1_1	Healthy	0.254687618103131	0.082186292668668
Meta_Sp_508_S47_R1_1	Healthy	0.214229396239945	0.0515671549992721
Meta_Sp_554_S35_R1_1	Healthy	0.234078291146051	0.0731111564952451
Meta_Sp_568_S146_R1_1	Healthy	0.216303371507314	0.0716939884169212
Meta_Sp_586_S141_R1_1	Healthy	0.238700498963452	0.0787235075248061
Meta_Sp_604_S83_R1_1	Healthy	0.261517370810263	0.0751343933233775
Meta_Sp_611_S158_R1_1	Healthy	0.248963141408246	0.0906282034016722
Meta_Sp_612_S132_R1_1	Healthy	0.229896645205757	0.0568268175359991
Meta_Sp_613_S33_R1_1	Healthy	0.185870714999682	0.0537063942687465
Meta_Sp_636_S98_R1_1	Healthy	0.26102466809855	0.0837570365799222
Meta_Sp_641_S177_R1_1	Healthy	0.252072741425176	0.0791789621753483
Meta_Sp_647_S147_R1_1	Healthy	0.0970133398367943	0.0216997939931721
Meta_Sp_649_S148_R1_1	Healthy	0.0821387458105806	-0.0186860238824105
Meta_Sp_66_S94_R1_1	Healthy	0.254883396448475	0.0848157341773307
Meta_Sp_663_S68_R1_1	Healthy	0.211971027581288	0.0536871134635504
Meta_Sp_700_S18_R1_1	Healthy	0.248072077850795	0.0832186494654523
Meta_Sp_708_S172_R1_1	Healthy	0.247612578007186	0.0656580690870628
Meta_Sp_712_S36_R1_1	Healthy	0.227525087888718	0.0859183518244919
Meta_Sp_713_S157_R1_1	Healthy	0.272061672919817	0.0806486025566092
Meta_Sp_743_S8_R1_1	Healthy	0.257861043795713	0.0800967967851009
Meta_Sp_747_S100_R1_1	Healthy	0.213688110844455	0.0580043658846619
Meta_Sp_756_S337_R1_1	Healthy	0.209492956633832	0.0697271885294323
Meta_Sp_757_S90_R1_1	Healthy	0.223658154544289	0.051427262810608
Meta_Sp_758_S182_R1_1	Healthy	0.251901896460009	0.08532275757482
Meta_Sp_767_S20_R1_1	Healthy	0.26281024986823	0.0841554140022611
Meta_Sp_782_S66_R1_1	Healthy	0.230847608089352	0.070035593505435
Meta_Sp_795_S88_R1_1	Healthy	0.178415900534204	0.0557065439374517
Meta_Sp_799_S348_R1_1	Healthy	0.260956962796102	0.0931554020078122
Meta_Sp_812_S165_R1_1	Healthy	0.216989650187406	0.0456105923826532
Meta_Sp_815_S84_R1_1	Healthy	0.15059577746762	0.0402706853037816
