#SampleID	174LBQA	206ZFDA	287DJQA	388DHLA	LD200117-0003_L3_1000785	LD200117-0004_L3_1000786	LD200117-0005_L3_1000787	LD200117-0006_L3_1000734	LD200117-0007_L3_1000735	LD200117-0008_L3_1000736	LD200117-0009_L3_1000737	LD200117-0010_L3_1000738	LD200117-0011_L3_1000739	LD200117-0012_L3_1000740	LD200117-0013_L3_1000741	LD200117-0014_L3_1000742	LD200117-0015_L3_1001290	LD200117-0016_L3_1001359	LD200117-0017_L3_1001360	LD200117-0018_L3_1000753	LD200117-0019_L3_1000754	LD200117-0020_L3_1000755	LD200117-0021_L4_1000756	LD200117-0022_L4_1000757	LD200117-0023_L4_1000758	LD200117-0024_L4_1000759	LD200117-0025_L2_R1000760	LD200117-0026_L2_1000761	LD210301-0050_S20210312-0111_376VYKZ	LD210301-0051_S20210312-0112_377VHWH	LD210301-0052_S20210312-0113_086VHXM	LD210301-0053_S20210312-0114_R173VHJW	LD210301-0054_S20210312-0115_384VCZL	LD210301-0055_S20210312-0116_372VJHK	LD210301-0056_S20210312-0117_348VYQM	LD210301-0057_S20210312-0118_371VTYJ	LD210301-0058_S20210312-0119_367VWSY	LD210301-0059_S20210312-0120_002VWWX	LD210301-0060_S20210312-0121_031VPYH	LD210301-0061_S20210312-0122_357VLTS	LD210301-0062_S20210312-0123_342VCSL	LD210304-0033_S20210324-0146_036VXHM	LD210304-0034_S20210324-0147_358VWXC	LD210304-0035_S20210324-0148_347VPZL	LD210304-0036_S20210324-0149_047VLRL	LD210304-0037_S20210324-0152_350VLYY	LD210304-0038_S20210324-0153_180VHMQ	LD210304-0039_S20210324-0154_006VHQK	LD210304-0040_S20210324-0155_199VOZQ	LD210304-0041_S20210324-0156_235VDBJ	LD210304-0042_S20210324-0157_027VYMX	LD210307-0034_S20210324-0158_388VDHL	LD210307-0035_S20210324-0159_390VNFD	LD210307-0036_S20210324-0160_392VWLL	LD210307-0037_S20210324-0161_153VWG	LD210307-0038_S20210324-0162_393VZLH	LD210307-0039_S20210324-0163_040VYDY	LD210307-0040_S20210324-0164_309VHJD	LD210307-0041_S20210324-0165_395VGSQ	LD210307-0042_S20210324-0166_036AXHM	LD210307-0043_S20210324-0167_358AWXC	LD210307-0044_S20210324-0168_083VYGC	LD210307-0045_S20210324-0169_004VWZY	LD210307-0046_S20210324-0170_227VZMH	LD210307-0047_S20210324-0150_351VZDY	LD210307-0048_S20210324-0151_243VHZH	LD210309-0041_S20210324-0175_347APZL	LD210309-0042_S20210324-0176_083AYGC	LD210309-0043_S20210324-0177_004AWZY	LD210309-0044_S20210324-0178_R227AZMH	LD210309-0045_S20210324-0179_351AZDY	LD210309-0046_S20210324-0180_R243AHZH	LD210309-0047_S20210324-0181_331ALDY	LD210309-0048_S20210324-0182_R215ATKH	LD210309-0049_S20210324-0183_325ALRY	LD210309-0050_S20210324-0184_379ALJJ	LD210309-0051_S20210324-0185_361ATLX	LD210309-0052_S20210324-0186_C010WL	LD210309-0053_S20210324-0187_C013MJH	LD210309-0054_S20210324-0188_C024XHR	LD210309-0055_S20210324-0189_C018LJP	LD210309-0056_S20210324-0190_C017YYM	LD210309-0057_S20210324-0191_C020LBJ	LD210309-0058_S20210324-0192_C022SMR	LD210309-0059_S20210324-0193_C014LWG	LD210309-0060_S20210324-0194_C025PCY	LD210309-0061_S20210324-0195_C002HHP	LD210309-0062_S20210324-0196_C001CJB	LD210309-0063_S20210324-0197_C006LYH	LD210309-0064_S20210324-0198_C007XXZ	LD210309-0065_S20210324-0199_C008QLX	LD210309-0066_S20210324-0200_C009HHY	LD210309-0067_S20210324-0201_C003XYQ	LD210309-0068_S20210324-0202_C026CBR	LD210309-0069_S20210324-0203_C031CQS	LD210309-0070_S20210324-0204_C034LJ	LD210309-0071_S20210324-0205_331VLDY	LD210309-0072_S20210324-0206_215VTKH	LD210309-0073_S20210324-0207_325VLRY	LD210309-0074_S20210324-0208_379VLJJ	LD210309-0075_S20210324-0209_361VTLX	LD210309-0076_S20210324-0210_359VYSH	LD210309-0077_S20210324-0211_R195VXXY	LD210309-0078_S20210324-0212_155VCHJ	LD210309-0079_S20210324-0213_353VGSZ	LD210309-0080_S20210324-0214_R149VYYD	LD210309-0081_S20210324-0215_322VCHL	LD210309-0082_S20210324-0216_230VLSH	LD210309-0083_S20210324-0217_370VLZW	LD210309-0084_S20210324-0218_373VHXR	LD210309-0085_S20210324-0219_110VZSZ	LD210309-0086_S20210324-0220_189VXZJ	LD210309-0087_S20210324-0221_220VDXP	LD210309-0088_S20210324-0222_362VLBJ	LD210310-0025_S20210324-0171_354VPYM	LD210310-0026_S20210324-0172_363VLH	LD210310-0027_S20210324-0173_364VCZ	LD210310-0028_S20210324-0174_366VZMY
K01968	0	0.435897	1.63248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6478	0	0.425287	0.943396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05565	0	0	0	0	0	0	0	6.524104	0	0	0	0	0	1.25	0.285714	0	0.0710227	0.1464375	0	0.072901	0	0.441323	0.664726	0	0.461039	0.28	0	0.139276	0.861193	0	0.604891	0	0	0	0	0.514768	0	0	0.301659	0	0.4480967	1.909699	0	0	0	0	0	0.225239	0	1.5642197	0.301659	0	0	0	0	0	0	0.856099	0	3.52124	0	0.1464375	0	0	0	0	0.266312	0	0	0	0	0	0	0.0710227	0	0.15083	0	0.905125	0	0.142045	0.918659	1.5859922	0.5367	0.436471	1.0717767	0.0754148	0.0710227	3.1116207	0.813658	1	1.438345	0.850365	0.519119	0.2174598	0.0754148	0.6770907	0	0	0	0	0	0	0	0	0	6.11937	0	0	0	0.15083	0	0	0.0927652	0	4.038037	5.098134	3.142537	4.81177
K10192	0	0	1.632368	0.791556	0	16.76778	0	0	0	0	0	0	0	6.66139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668425	0	0	0.692982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K07278	0.542813	0.2659575	5.787592	2.390907	33.5523259	17.499518	70.4460805	36.2236604	14.6639862	3.786145	34.561102	46.6213679	8.7983544	15.0147835	24.5971395	13.389273	50.1190259	24.230299	4.9641566	14.1275203	5.9964145	42.0323899	40.5808273	29.2447651	66.6174767	19.8971275	49.283513	33.391548	41.7019598	49.3796175	0.4427369	5.4100592	14.323194	27.5576155	26.7272015	22.4701402	21.780564	1.0063002	13.4484289	24.4384043	31.2510883	1.722571	39.713794	17.316706	42.794358	21.1295263	54.8800506	36.3574072	27.8368172	10.4715116	28.862234	17.848522	24.9674511	18.87655	57.1002634	10.5526015	20.921488	2.7242502	6.7006961	0.39707	19.0880585	7.6488425	12.779279	4.6472044	32.677678	13.876709	22.005351	5.9004609	22.610083	14.3392814	32.5710761	47.2546765	28.9750031	28.0938487	21.6752962	20.5674641	91.7387571	17.7468018	13.2169167	17.0378797	57.5136615	54.7775037	59.1880004	32.6692084	69.2333891	50.6303313	42.4919068	48.5192267	62.6653684	50.5190983	38.4905015	101.6176707	54.8515495	39.4865955	24.7933831	24.257488	27.8064708	28.068692	32.2621979	16.6567415	3.3749562	24.1799749	19.8110701	11.0818	27.3560002	61.34999	25.3115905	7.59709	2.1260595	25.945332	3.9423024	0.8590555	51.55917	11.633958	44.5880749	11.4453664	6.1220872	10.024392
K07386	0	0	0.215054	0.0797448	2.3288576	17.560464	0	35.3791184	2.9507363	7.03463	1.2750708	0.695503	0.5142168	6.1024236	2.145686	2.548594	35.7778153	1.8711348	1.1675158	4.0304218	11.460776	18.5652888	26.7715038	0.619472	23.6857325	6.602447	0.0796178	13.7499647	21.1898523	4.4240309	0.5294636	3.71273	1.131366	0.710784	1.23188	3.5907245	0.0794913	0.2144019	23.1520059	0.620556	24.8253529	0.48207	0.321591	1.202469	0	1.1538188	10.9329021	5.1831165	1.4986998	5.5854419	0	0.6075813	1.1984827	2.694937	8.6713112	0.158983	1.92369	0.555425	4.1787682	0.309905	0.32	2.51924	0	3.379777	0.3134472	0.2877647	0.62494	0.5489563	2.4117363	9.6503849	4.7232806	1.178093	0.8490093	2.4203284	1.0711531	6.831458	12.5795016	39.4020102	42.2143044	42.6098557	29.5812718	24.4661647	15.1178116	36.4271961	14.4522297	28.3160779	36.3735436	22.8312481	17.7968174	27.7581084	32.8422967	13.8996284	32.3696058	36.9877172	39.9547318	35.3981926	1.4620924	1.4101012	0.152672	1.5009798	7.293275	3.0189172	0.0796178	0.157233	0.0806452	6.664509	0.3360317	6.4071849	5.5481784	2.14864	1.2101272	3.7358783	1	2.5730265	0.9203255	0.8033128	0.476825	0
K04091	0.520833	2	6.32783	0.925709	0	30.1145	0	0	0	0	0	0	0	18.01772	0	0.520833	0	0	0	1.50402	0.520833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86667	0	0	0	0	0	0	0	0	0	0	0	14.8574	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0840665	0	0	0	0	0	0	0.146628	0	0	7.66667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K21430	3.908131	0	3.20625	1.30531	27.99551	13.4491711	12.30939	3.28128	14.098092	0	35.75869	8.313835	11.225961	8.78557	25.58062	12.428421	0	28.33426	0	2.83333	0.3003	14.049351	1.7921	29.048672	0	0.819672	19.008108	18.570611	0	0	0	7.956868	18.161915	20.705917	25.57655	31.441	22.7468	0	0	21.050924	10.3063	1.510424	0.512512	23.068112	25.50576	0.9879	17.557171	24.22683	28.3782	1.6686691	0.15015	17.1381	23.99365	19.29321	10.67546	9.973715	33.402282	0.45045	0	0	0	0	14.82813	0	26.2575788	0.15015	0.899203	0	0.191191	0	21.1772	9.430521	22.044601	28.26224	18.108771	7.3773761	0	0	0	0.3125	0	0	0	0	0	0	0	0	0.15015	0	0.243271	0	0	0.15625	0	0	21.26258	34.8388	32.84226	7.86787	1.42643	24.767748	0	13.09082	29.57529	0.195195	31.19048	0	0.254254	29.39676	0	0	0.3003	0	5.5976	0	0.3003	14.359443
K21472	0	1.33333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.930233	0	0	0	0	0	0	0	0	1.197578	1.517651	0	0	0	0	1.498396	2.37197	0.657895	0	0	0	0	0	0	0	1.81061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05797	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0.898148	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00946	0.912409	0.456585	2.838202	0.742093	7.706758	34.959238	41.7755931	24.2186959	0.25448	1.225937	0	24.080579	1.4583746	12.067627	1.603692	2.24459	21.4036437	0.744561	0.4191637	5.373291	21.5565847	10.5393095	21.3050981	1.3	20.653983	10.878804	31.456215	9.104694	11.083302	4.483629	5.095595	0.3125	0	4.7378678	0.371429	3.908836	0	1.198661	6.4698156	0.844058	10.6660599	1.713123	1.150774	0.2337666	14.3658	10.988976	1.675536	3.925388	2.4945351	4.474357	25.703898	27.627345	18.06539	19.91102	9.835847	2.907477	0.376098	1	1.88667	0.5832577	0.653646	5.9014052	0	0.227273	0	5.532885	15.516709	4.685937	29.51997	5.474905	4.534405	28.83276	11.773954	1.773624	0.15625	8.0471274	64.429907	19.528333	21.03431158	18.0176253	22.672032	26.491494	15.773663	23.4817175	19.772447	25.8846244	16.834288	12.643304	17.997187	18.1845796	19.8143073	15.0786896	10.3638089	25.63310941	24.471725	16.0339394	8.599114	0	0.8366333	2.643025	2.233465	0.753298	19.5728012	0	0.395238	7.938187	0.3125	5.41159	1.509567	1.162338	0.525254	5.628601	41.9319	13.158989	22.45582	10.316925	0.4747286	0
K19051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.277455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429185	0	0	0	0	0	0	0	0	1.5836432	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.752137	0	0	0	0	0	0	0	0	0.643777	0	0	0.479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K05772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672646	0	0.757576	0	0	0	0	0	0.192825	0	0	0	0	0	0	0	0	0	0	0.621118	0.754918	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316891	0	0	0	3.156125	0	0	0.952381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462963	0	0.310559	0.134529	0	0	0	0	0	1.89884	1.168107	0	0.239374	0	0	3.724033	1.471934	0	0	0	0	0	0	0.559785	0	0	0	0	0	0	0.428571	0.47619	0	0	0	0.537571	0	0	0	0	0
K03583	1.0442519	1.2223984	4.3454278	1.354813	30.0340978	14.087681	62.6102863	38.808918	14.4666098	2.9380692	28.0523567	41.9075703	7.5572693	13.8213064	20.9489987	12.8395919	51.0185437	25.2489655	7.7914223	11.992418	3.3317484	33.6676607	41.0706709	31.5358728	50.4233507	16.906556	44.7167721	25.834033	35.8198594	22.3438856	1.9546635	7.0563937	12.4421658	34.0031658	26.229493	28.0860293	44.8366953	2.792242	17.5712904	20.5532018	25.1055551	1.624713	7.8187652	11.581809	37.2926393	15.1775655	37.1874531	36.7414703	27.1259129	13.594393	23.1952902	18.0707455	20.2111649	14.8943449	42.4126202	8.344336	30.8064029	1.9456348	6.8630458	1.709893	2.5919883	18.4099459	10.797097	5.0569193	21.2782976	10.8966438	19.0677566	2.9930893	17.6903712	23.9134496	26.1252523	34.9553981	28.066098	30.1724368	13.469278	18.4383162	72.0997216	12.6633724	18.0436044	10.8543301	64.9481444	40.8397138	74.4183575	41.7234866	80.7292317	36.9177301	51.7127867	61.7127568	66.5836884	51.304335	33.8620163	65.9929104	46.5914325	25.4848642	14.599897	28.3153601	24.3562867	22.3059268	29.109699	8.8061746	3.3684834	24.4831779	19.3581712	9.0218601	20.7718805	40.446122	23.950496	12.7187592	1.7003484	22.7812614	8.6682664	0.2751736	44.3630558	14.6359037	36.4479361	6.0418733	6.1643147	7.7223886
K21645	0.325269	0	0.896505	0	0	10.2849	0	0	0.0761155	0	0	0	0	5.39516	0	0	0	0	0	5.0853	0	0	0	0	0	0	0.892857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7835	0	0	0	0	0	0	0	0	0	0	0	0	0	0.201613	0	0	0.806452	0	0	0	0.181452	0	0	8.41207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K09612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44032	0	0	0	0	0	0	0.168919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.60473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.50225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00788	0	0	2	0	0.427722	11.9826	0	25.626027	3.987629	1.46667	0.593314	0.259259	0	0.838998	1.375349	5.89421	21.392461	0.733891	0.739661	2.140753	7.439464	20.5938613	17.774577	2.227087	13.855272	2.35171	0.324675	11.991407	24.502665	5.118963	2.00926	1.456583	0.939815	3.00967	0.633131	1.979399	0	4.906285	24.961115	1.225626	23.4051142	0.292398	0	0	0.564536	3.27756	7.5007479	7.316073	3.448838	5.114859	0	27.56551	15.20016	14.25926	9.4529193	1.217706	0	3.618031	36.095343	0	0.70921559	7.5076599	0	6.10576	0	0	0	0.821916	0	6.416489	5.138258	0	1.984134	0.510204	0.51634	10.533533	3.150099	26.3779947	34.2820117	35.606802	23.722614	16.086116	20.303272	26.2682854	12.114813	18.094221	15.119002	12.611838	30.816837	28.289795	30.6229297	12.152812	24.769989	14.092683	25.301011	26.434053	0.6873899	0.588235	0.224401	2.607452	1.086399	4.201308	0	1.909273	0	3.66919	0.167224	8.590614	6.719451	2.617686	1.121802	26.027752	10.81493	4.940946	0	5.480094	0.316456	1.4104
K19997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28655	0	0	0	0	0	0.385417	1.625	0	0	0	0	0	0.552083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636121	0	0	0	0.909357	0	0	0	0	0	0	0	0	0	1	9.03947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02405	1.05263	0	0	1.09825	25.663158	0	15.215758	7.103601	13.660482	0.526316	27.9263	4.97544	11.3702	0.526316	23.4053	18.782085	1.085829	24.1491	0	5.12946	0.511712	9.894278	7.8966382	29.36547	2.575404	4.818743	20.3982	18.334104	2.092821	0.405405	0	6.28596	16.3737	16.607	31.98055	21.715758	26.56606	0	0.277778	31.85445	10.622674	1.518829	0.980702	14.5912	19.5193	0.526316	17.984311	18.095315	22.4543685	1.05263	1.39682	38.5444	27.256184	36.19174	9.01268	12.1404	37.2842	1.75361	2.231652	0	0	0	18.0439	0	30.980165	0.115789	0.392982	0.430335	0.526316	0.526316	23.7491	5.01404	27.071204	22.994342	19.274224	6.40351	1.017737	4.633503	0.831196	2.361092	1.275835	0.380702	1.21659	2.883979	1.342369	3.2614812	1.634294	4.43539	2.719644	2.941632	3.127014	1.37321	9.51864	2.365372	1.0625221	4.696697	22.31404	30.730221	24.5895	8.12632	2.199271	19.6737	0	10.1474	30.5614	0	26.9456	0	0	25.1	0	1.307116	0.964518	0	3.72105	0.405263	0.526316	8.41579
K07270	0	0.559441	0.436681	0	48.217942	1.616503	165.62336	9.335382	0.395833	3.146015	10.815018	120.5119341	2.174678	12.259322	1.152733	0.235849	15.159452	3.447955	0.9116	1.532471	1.075761	4.144328	62.216164	0	9.747543	57.850147	134.786478	1.982686	7.310257	8.607621	0	0.793651	0	4.744803	0	6.476278	0	0	0.673852	0	4.512357	1.152731	2.075484	0.458716	39.9462657	55.231028	0.327405	2.169133	1.405965	1.105896	56.633655	0.673702	0	0	4.061191	0	5.565602	0	4.023741	0	0.543478	26.6015936	0	0.455744	0.248756	36.2816667	56.237198	25.420068	62.41061	2.524865	1.298413	107.227244	0	5.115807	0.146341	2.4545996	195.449089	12.51462	2.4470733	1.487402	17.690623	14.9989676	22.292051	9.646487	21.7521836	14.4304012	16.5587329	14.430716	14.5308543	11.327513	15.716919	11.414849	25.2216339	13.846764	3.5285719	17.634584	0.438731	0.377222	6.66016	1.362421	0.34891	1.446055	63.01233	0	0.233645	9.6243821	0.5664787	5.366447	0.900188	1.20773	6.92903	0.519774	246.037633	66.332927	106.777268	8.4535	1.969909	0.358187
K18989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84889	0	0	0	0	0	1.20552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324444	0.155556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03151	1.112767	0.114943	4.422993	1.899267	41.341629	18.703459	59.3160643	16.302422	15.8925941	0.646025	34.411011	34.959403	8.7602297	10.9321858	31.017814	15.258498	16.9991186	26.904382	2.68508	5.955298	1.484813	26.1907995	34.2681187	36.914862	15.0916606	25.547692	49.462314	23.6223108	11.5288843	16.856338	2.294306	13.103195	17.463045	31.213059	28.446186	35.192394	28.15295	11.886725	7.983543	28.884945	18.603328	1.047866	37.579145	17.5375	49.234618	13.065538	19.08536	27.2033998	32.294629	6.6190485	19.38089	19.57778	26.89447	27.241882	41.122547	14.339858	37.6885282	0	0.598496	2.62663	25.915065	9.455268	22.3923	1.872814	41.28987	6.963625	16.823385	5.212436	16.874094	2.7710774	29.857804	34.309425	29.214565	26.269521	27.7713152	12.0543668	67.1479944	12.7851501	7.022287	10.694191	18.583447	13.940254	11.9690281	14.4817927	13.556732	14.6479784	17.3111185	24.487518	23.8251424	20.3489788	13.3241211	16.8374171	27.5164667	8.053922	13.85552	12.5156622	27.4943206	31.60158	33.961633	13.4074543	11.33973	19.1127748	11.740094	14.319698	40.18085	12.2130923	34.490907	6.530278	0.883565	30.0605	1.498176	1.624628	39.100303	10.986595	35.635975	7.5457968	2.086476	13.671534
K07235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30417	0.583333	0	0.6125	0	0	0	0.524823	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86957	0	0	1	0	0	0	0	0	0	0.856061	0	1.621212	0	0.217687	0	0	0	0	0.896825	1	2.27891	0	0.605442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911565	0	0	0	0	0	0	0	6.7	0	0
K00940	0	0	0	1.36752	7.661781	0	2.57265	7.870554	4.64103	1.039725	4.560992	2.824504	1	2.462444	2.86325	1	4.65921	6.90598	1	0.562667	0.146341	4.320538	5.486148	2.74359	2.624167	0.501832	5.498062	5.447751	2.483594	1.09972	0	2.846792	3.82051	6.615872	11.0085	2.993705	2.25641	3.106062	1.373381	7.541876	5.23606	0	0	4.657696	2.695971	0	3.70881	3.049815	0	1.2765664	0	6.63008	7.11944	3.494128	6.693181	2	4.47009	0	2.09302	0	0	7.268943	4.71795	0	7.11966	0.914894	2.615478	0	0	1.095004	8.190174	1	0.837607	3.948726	0	5.408171	1.660862	6.13926	8.312265	1.945268	7.989283	2.358885	10.583587	2.972868	4.971561	5.544268	7.216713	6.762851	11.2226	5.5497934	3.814493	6.296405	5.514609	6.143371	1.549725	3.081846	2.65812	3.063129	5.05983	2.410256	1.621745	10.291126	0	5.48718	4.30769	4.402381	8.18803	1.02499	2.70728	8.00855	0.149206	0.581395	1.01515	0	0.74359	0	0.215873	6.71795
K02853	0	0	3.51462	0.578112	0	16.6341	0	0	0	0	0	0	0.106934	10.9649	0	0	0	0	0	5.1108658	0.250627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0651629	0	0	0	0	0	0	0	0	0	9.69825	0.103076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01437	0	0	0	0	0	0	0	0.173112	0.276243	0	0.263158	0	0	0	0	0	0.469225	0	0	0	0	4.757508	1.617057	0.892857	0.554386	1.85417	0	0	4.7163186	0	0	0	0	0	0	0	0	0	0	0	0.616594	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598633	0	0	0	0	0	0	0	0	0	0	0.268877	0	0	0	0	0.526316	0	0	0	0	0	0.276243	0	3.5551827	1.840652	0.849297	4.767387	0.759649	0.263158	0.0684211	1.183949	0	0	0.241252	0	0	0.433333	0.250877	5.9901945	0	0.276243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.552486	0	0	0	0	0	0	0	0
K03588	0	4.542001	2.930652	0.0723073	9.1893843	26.0362532	43.800968	49.5228983	2.438031	7.785383	6.0156068	29.8316639	2.570246	5.120807	1.753114	4.230083	45.9120628	2.5091417	1.4517297	4.936654	11.107617	37.3236316	47.5817519	0.838392	49.7552741	19.194066	25.961314	28.8080802	51.4675389	23.3037517	11.014896	3.396089	2.389844	7.8434896	0	8.7983449	1.612341	6.6943101	8.9829216	2.120092	33.3228281	4.6231574	24.9253869	1.3367015	16.311934	11.3043647	30.9731592	14.1154493	4.0988654	9.6829384	19.1051462	5.832925	2.768773	1.196977	20.0933407	0	1.84451	1.6201873	9.3762954	0.37132	20.6557522	16.8199817	0	4.8412813	4.353998	10.2232489	23.805096	5.6984527	12.5647896	20.485347	8.6462374	30.4813606	4.357975	5.1216365	0.706287	15.7522283	74.6187068	40.1072411	53.9619326	51.4114061	45.3812414	45.1880306	47.47391	53.923699	56.2524328	52.4680448	49.849705	47.6255889	50.9670687	55.1284886	48.7174141	49.2024481	56.5034127	53.5260204	62.2466977	47.3144735	1.558877	1.7353106	1.857735	4.1040202	9.539896	4.8985318	22.031792	0.269542	0.134771	37.3653964	0.124031	11.7054818	16.3422109	3.8066409	1.691611	6.8290429	37.27143	10.4464846	35.008663	14.624543	4.734192	1.08452
K07085	0.396825	0.2987361	6.280818	1.713531	11.3433778	49.934022	49.732981	43.625528	2.9543466	6.615458	7.9668644	27.9187156	0.786456	26.1878086	2.6696429	5.9989751	42.8370353	2.3363331	7.4690028	10.186343	5.9009485	17.8193896	38.1010331	2.3554594	21.6433548	21.072862	30.3906308	14.5080655	27.283731	13.1300866	2.2551434	0.581774	0.888889	2.0295759	0	4.1703916	0.070134	0	17.6644872	2.410697	28.7302214	2.8628994	3.0856479	0.4876068	18.6211508	16.2974449	7.4594368	8.6171808	1.6716747	14.8283427	17.8010794	0	0	3.1680803	13.3855148	0.419784	1.314797	0.9576064	35.2069296	0.259649	1.743956	11.3152044	0	8.2820879	0	15.1670485	16.0126986	3.7035027	13.3062501	10.9366789	9.3874919	45.79582	23.436575	2.4771804	0.4311897	13.0379923	80.126307	46.3623233	50.8008714	37.3111704	42.9422351	28.9109435	26.7249783	38.5108267	25.1337829	37.8764616	50.2252424	24.6911278	36.7097106	38.5914541	38.0359305	35.2382947	30.2281075	42.4718932	54.4295188	25.9813861	18.7921638	0.4843108	1.093691	4.7047047	7.8675859	6.6041418	13.390286	0.0967118	0.2246016	12.9822375	1.296682	13.3252683	12.285888	2.1960899	2.5658408	29.3703364	62.570995	13.917278	36.661076	9.8409603	1.67599	0
K07784	0	0	3.28137	1.07914	0	17.2878	0	0.239808	0	0.241546	0	0.165468	0.481354	8.97282	0	0	0	0	0	9.00805	0	0.119904	0	0	0	0	0	0	0	0	0.240385	0	0	0	0	0	0	0	0	0	0	0.0873397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240385	0	1.41987	0	0	0	0	0	0	0.955128	0	0	0	0	0	16.4002	0	0	0	0	2.13433	0	0	0	0	0	0.0780998	0	0	0.839329	0	0	0	0.241546	0	0	0.0455635	0	0	12.0805	0	0	0	0	0.240385	0	0	0	1.4976	0	0	0	0	0	0	0	0	0.976763	1.2508	1.68349	2.36458
