Metabolites	Module	Class
HMDB0139973	lightsteelblue1	Phenylpropanoids and polyketides
HMDB0142077	darksalmon	Phenylpropanoids and polyketides
HMDB0142237	firebrick	Phenylpropanoids and polyketides
C10577	thistle3	Phenylpropanoids and polyketides
HMDB0126536	antiquewhite2	Phenylpropanoids and polyketides
HMDB0128659	seashell4	Phenylpropanoids and polyketides
HMDB0030884	whitesmoke	Phenylpropanoids and polyketides
HMDB0039047	whitesmoke	Phenylpropanoids and polyketides
HMDB0126096	aliceblue	Phenylpropanoids and polyketides
HMDB0130126	whitesmoke	Phenylpropanoids and polyketides
HMDB0132921	whitesmoke	Phenylpropanoids and polyketides
HMDB0135804	whitesmoke	Phenylpropanoids and polyketides
HMDB0030616	orangered1	Phenylpropanoids and polyketides
HMDB0030715	coral1	Phenylpropanoids and polyketides
HMDB0039040	salmon	Phenylpropanoids and polyketides
HMDB0040155	deepskyblue4	Phenylpropanoids and polyketides
HMDB0041413	plum2	Phenylpropanoids and polyketides
HMDB0128914	brown2	Phenylpropanoids and polyketides
HMDB0128923	skyblue	Phenylpropanoids and polyketides
HMDB0128937	coral2	Phenylpropanoids and polyketides
HMDB0128940	lightpink4	Phenylpropanoids and polyketides
HMDB0130148	cyan	Phenylpropanoids and polyketides
HMDB0132925	salmon4	Phenylpropanoids and polyketides
HMDB0060884	lightsteelblue1	Phenylpropanoids and polyketides
HMDB0128983	mediumpurple2	Phenylpropanoids and polyketides
HMDB0135800	mistyrose2	Phenylpropanoids and polyketides
HMDB0136754	darkred	Phenylpropanoids and polyketides
HMDB0030730	dodgerblue1	Phenylpropanoids and polyketides
HMDB0133016	dodgerblue1	Phenylpropanoids and polyketides
HMDB0133025	palevioletred	Phenylpropanoids and polyketides
HMDB0138052	salmon	Phenylpropanoids and polyketides
HMDB0032056	dodgerblue	Phenylpropanoids and polyketides
HMDB0128373	mistyrose2	Phenylpropanoids and polyketides
HMDB0128400	maroon	Phenylpropanoids and polyketides
HMDB0139003	mediumpurple1	Phenylpropanoids and polyketides
HMDB0039351	steelblue	Phenylpropanoids and polyketides
HMDB0131861	dodgerblue1	Phenylpropanoids and polyketides
HMDB0030115	lightslateblue	Phenylpropanoids and polyketides
HMDB0126460	mediumorchid	Phenylpropanoids and polyketides
HMDB0134652	plum3	Phenylpropanoids and polyketides
HMDB0134654	lightpink4	Phenylpropanoids and polyketides
HMDB0141074	antiquewhite3	Phenylpropanoids and polyketides
HMDB0141089	tan3	Phenylpropanoids and polyketides
HMDB0038375	navajowhite3	Phenylpropanoids and polyketides
HMDB0126846	royalblue2	Phenylpropanoids and polyketides
HMDB0132365	mistyrose2	Phenylpropanoids and polyketides
HMDB0035372	tan1	Phenylpropanoids and polyketides
HMDB0038283	orchid	Phenylpropanoids and polyketides
HMDB0127853	whitesmoke	Phenylpropanoids and polyketides
HMDB0127869	whitesmoke	Phenylpropanoids and polyketides
HMDB0127893	whitesmoke	Phenylpropanoids and polyketides
HMDB0127910	darkmagenta	Phenylpropanoids and polyketides
HMDB0128742	darkseagreen	Phenylpropanoids and polyketides
HMDB0128747	darkseagreen	Phenylpropanoids and polyketides
HMDB0129792	burlywood	Phenylpropanoids and polyketides
HMDB0130596	mediumvioletred	Phenylpropanoids and polyketides
HMDB0131926	darkmagenta	Phenylpropanoids and polyketides
HMDB0132661	lightblue2	Phenylpropanoids and polyketides
HMDB0135060	cornsilk2	Phenylpropanoids and polyketides
HMDB0135086	white	Phenylpropanoids and polyketides
HMDB0135091	darkviolet	Phenylpropanoids and polyketides
C07809	dodgerblue1	Phenylpropanoids and polyketides
HMDB0030631	bisque1	Phenylpropanoids and polyketides
HMDB0129448	mistyrose2	Phenylpropanoids and polyketides
HMDB0129710	honeydew1	Phenylpropanoids and polyketides
HMDB0129843	darkorchid4	Phenylpropanoids and polyketides
HMDB0129856	whitesmoke	Phenylpropanoids and polyketides
HMDB0129863	chocolate4	Phenylpropanoids and polyketides
HMDB0129873	navajowhite4	Phenylpropanoids and polyketides
HMDB0135845	bisque	Phenylpropanoids and polyketides
HMDB0029266	whitesmoke	Phenylpropanoids and polyketides
HMDB0030098	peru	Phenylpropanoids and polyketides
HMDB0031974	lavender	Phenylpropanoids and polyketides
HMDB0032762	dodgerblue3	Phenylpropanoids and polyketides
HMDB0032789	whitesmoke	Phenylpropanoids and polyketides
HMDB0033679	lightblue2	Phenylpropanoids and polyketides
HMDB0035420	salmon	Phenylpropanoids and polyketides
HMDB0035453	antiquewhite4	Phenylpropanoids and polyketides
HMDB0036258	floralwhite	Phenylpropanoids and polyketides
HMDB0036400	dodgerblue1	Phenylpropanoids and polyketides
HMDB0037432	cyan1	Phenylpropanoids and polyketides
HMDB0037972	mistyrose2	Phenylpropanoids and polyketides
HMDB0037976	palevioletred	Phenylpropanoids and polyketides
HMDB0037998	lightblue4	Phenylpropanoids and polyketides
HMDB0038003	dodgerblue1	Phenylpropanoids and polyketides
HMDB0038095	floralwhite	Phenylpropanoids and polyketides
HMDB0124887	lightpink4	Phenylpropanoids and polyketides
HMDB0124933	orangered4	Phenylpropanoids and polyketides
HMDB0125112	cyan1	Phenylpropanoids and polyketides
HMDB0125122	green	Phenylpropanoids and polyketides
HMDB0125355	lightskyblue1	Phenylpropanoids and polyketides
HMDB0125356	mistyrose4	Phenylpropanoids and polyketides
HMDB0125865	floralwhite	Phenylpropanoids and polyketides
HMDB0125866	floralwhite	Phenylpropanoids and polyketides
HMDB0125876	lightsteelblue1	Phenylpropanoids and polyketides
HMDB0125912	plum2	Phenylpropanoids and polyketides
HMDB0125915	plum3	Phenylpropanoids and polyketides
HMDB0126014	darkseagreen2	Phenylpropanoids and polyketides
HMDB0126704	firebrick4	Phenylpropanoids and polyketides
HMDB0126716	magenta2	Phenylpropanoids and polyketides
HMDB0126725	magenta2	Phenylpropanoids and polyketides
HMDB0126951	peru	Phenylpropanoids and polyketides
HMDB0127165	lightgreen	Phenylpropanoids and polyketides
HMDB0127230	whitesmoke	Phenylpropanoids and polyketides
HMDB0127307	mediumpurple2	Phenylpropanoids and polyketides
HMDB0127348	white	Phenylpropanoids and polyketides
HMDB0127352	black	Phenylpropanoids and polyketides
HMDB0127449	lightsteelblue1	Phenylpropanoids and polyketides
HMDB0127725	black	Phenylpropanoids and polyketides
HMDB0127814	coral	Phenylpropanoids and polyketides
HMDB0127852	orange4	Phenylpropanoids and polyketides
HMDB0127861	coral2	Phenylpropanoids and polyketides
HMDB0128153	mistyrose4	Phenylpropanoids and polyketides
HMDB0129507	whitesmoke	Phenylpropanoids and polyketides
HMDB0129668	dodgerblue1	Phenylpropanoids and polyketides
HMDB0129787	lightcoral	Phenylpropanoids and polyketides
HMDB0129834	darkseagreen3	Phenylpropanoids and polyketides
HMDB0132731	navajowhite3	Phenylpropanoids and polyketides
HMDB0133291	whitesmoke	Phenylpropanoids and polyketides
HMDB0134823	black	Phenylpropanoids and polyketides
HMDB0134887	lightskyblue1	Phenylpropanoids and polyketides
HMDB0135160	whitesmoke	Phenylpropanoids and polyketides
HMDB0135442	orangered1	Phenylpropanoids and polyketides
C08575	whitesmoke	Phenylpropanoids and polyketides
HMDB0041596	sienna4	Phenylpropanoids and polyketides
HMDB0127897	lightskyblue1	Phenylpropanoids and polyketides
HMDB0129274	ivory	Phenylpropanoids and polyketides
HMDB0129278	honeydew	Phenylpropanoids and polyketides
HMDB0130174	coral2	Phenylpropanoids and polyketides
HMDB0134834	orangered	Phenylpropanoids and polyketides
HMDB0130043	lightyellow	Phenylpropanoids and polyketides
HMDB0130058	whitesmoke	Phenylpropanoids and polyketides
HMDB0128458	slateblue3	Phenylpropanoids and polyketides
HMDB0030157	cyan4	Phenylpropanoids and polyketides
HMDB0039973	whitesmoke	Phenylpropanoids and polyketides
HMDB0134024	whitesmoke	Phenylpropanoids and polyketides
HMDB0134749	whitesmoke	Phenylpropanoids and polyketides
HMDB0034694	mistyrose	Phenylpropanoids and polyketides
HMDB0129588	coral1	Phenylpropanoids and polyketides
HMDB0129589	black	Phenylpropanoids and polyketides
HMDB0129590	darkorchid4	Phenylpropanoids and polyketides
HMDB0134743	black	Phenylpropanoids and polyketides
HMDB0040606	green3	Phenylpropanoids and polyketides
HMDB0125999	hotpink3	Phenylpropanoids and polyketides
HMDB0030767	mediumpurple	Phenylpropanoids and polyketides
HMDB0124824	rosybrown2	Phenylpropanoids and polyketides
HMDB0125870	whitesmoke	Phenylpropanoids and polyketides
HMDB0125886	black	Phenylpropanoids and polyketides
HMDB0126078	whitesmoke	Phenylpropanoids and polyketides
HMDB0126387	whitesmoke	Phenylpropanoids and polyketides
HMDB0126416	palevioletred	Phenylpropanoids and polyketides
HMDB0126493	mistyrose2	Phenylpropanoids and polyketides
HMDB0129379	mistyrose2	Phenylpropanoids and polyketides
HMDB0133203	antiquewhite4	Phenylpropanoids and polyketides
HMDB0135622	darkred	Phenylpropanoids and polyketides
HMDB0135625	sienna2	Phenylpropanoids and polyketides
HMDB0135627	mistyrose2	Phenylpropanoids and polyketides
HMDB0135639	yellow3	Phenylpropanoids and polyketides
HMDB0140291	whitesmoke	Phenylpropanoids and polyketides
HMDB0127835	mistyrose2	Phenylpropanoids and polyketides
HMDB0135572	whitesmoke	Phenylpropanoids and polyketides
HMDB0135631	darkseagreen4	Phenylpropanoids and polyketides
HMDB0143564	chocolate2	Phenylpropanoids and polyketides
HMDB0143567	dodgerblue1	Phenylpropanoids and polyketides
HMDB0015002	whitesmoke	Phenylpropanoids and polyketides
HMDB0015529	green4	Phenylpropanoids and polyketides
HMDB0060706	dodgerblue1	Phenylpropanoids and polyketides
HMDB0061049	black	Phenylpropanoids and polyketides
HMDB0127645	lightblue3	Phenylpropanoids and polyketides
HMDB0127647	lightblue3	Phenylpropanoids and polyketides
HMDB0127652	mistyrose2	Phenylpropanoids and polyketides
HMDB0127653	thistle4	Phenylpropanoids and polyketides
HMDB0127684	darkseagreen3	Phenylpropanoids and polyketides
HMDB0127693	honeydew1	Phenylpropanoids and polyketides
HMDB0127713	darkseagreen4	Phenylpropanoids and polyketides
HMDB0127714	dodgerblue1	Phenylpropanoids and polyketides
HMDB0030229	whitesmoke	Phenylpropanoids and polyketides
HMDB0030271	navajowhite2	Phenylpropanoids and polyketides
HMDB0030273	maroon	Phenylpropanoids and polyketides
HMDB0040459	lightpink2	Phenylpropanoids and polyketides
HMDB0041838	cyan3	Phenylpropanoids and polyketides
HMDB0060859	dodgerblue1	Phenylpropanoids and polyketides
HMDB0032711	dodgerblue1	Phenylpropanoids and polyketides
HMDB0126087	lightblue2	Phenylpropanoids and polyketides
HMDB0135317	thistle3	Phenylpropanoids and polyketides
HMDB0135320	dodgerblue1	Phenylpropanoids and polyketides
C09955	indianred1	Phenylpropanoids and polyketides
HMDB0029401	darkturquoise	Phenylpropanoids and polyketides
C01207	purple	Phenylpropanoids and polyketides
C07194	whitesmoke	Phenylpropanoids and polyketides
HMDB0002643	orangered4	Phenylpropanoids and polyketides
HMDB0029498	whitesmoke	Phenylpropanoids and polyketides
HMDB0060921	dodgerblue	Phenylpropanoids and polyketides
HMDB0060925	dodgerblue4	Phenylpropanoids and polyketides
HMDB0133197	whitesmoke	Phenylpropanoids and polyketides
HMDB0133198	black	Phenylpropanoids and polyketides
HMDB0134972	dodgerblue1	Phenylpropanoids and polyketides
HMDB0142074	lemonchiffon2	Phenylpropanoids and polyketides
HMDB0142137	darkturquoise	Phenylpropanoids and polyketides
HMDB0142179	royalblue2	Phenylpropanoids and polyketides
HMDB0142637	thistle4	Phenylpropanoids and polyketides
C17208	turquoise4	Phenylpropanoids and polyketides
HMDB0038319	orangered4	Phenylpropanoids and polyketides
HMDB0128880	coral1	Phenylpropanoids and polyketides
HMDB0135190	mediumpurple4	Phenylpropanoids and polyketides
C16549	rosybrown2	Phenylpropanoids and polyketides
HMDB0015020	royalblue	Phenylpropanoids and polyketides
HMDB0038598	coral2	Phenylpropanoids and polyketides
HMDB0060615	lightyellow	Phenylpropanoids and polyketides
HMDB0125458	tan3	Phenylpropanoids and polyketides
HMDB0126249	whitesmoke	Phenylpropanoids and polyketides
HMDB0129951	maroon	Phenylpropanoids and polyketides
HMDB0134797	salmon	Phenylpropanoids and polyketides
HMDB0142443	mistyrose2	Phenylpropanoids and polyketides
HMDB0142451	dodgerblue1	Phenylpropanoids and polyketides
HMDB0142480	whitesmoke	Phenylpropanoids and polyketides
HMDB0142485	mistyrose2	Phenylpropanoids and polyketides
HMDB0143635	red4	Phenylpropanoids and polyketides
HMDB0143641	dodgerblue1	Phenylpropanoids and polyketides
HMDB0143642	dodgerblue1	Phenylpropanoids and polyketides
HMDB0143643	cyan1	Phenylpropanoids and polyketides
HMDB0144291	goldenrod1	Phenylpropanoids and polyketides
HMDB0144292	deeppink1	Phenylpropanoids and polyketides
HMDB0144313	tomato	Phenylpropanoids and polyketides
HMDB0144315	aquamarine	Phenylpropanoids and polyketides
HMDB0144320	lightblue2	Phenylpropanoids and polyketides
HMDB0144324	dodgerblue1	Phenylpropanoids and polyketides
HMDB0240248	honeydew1	Phenylpropanoids and polyketides
HMDB0031422	khaki	Phenylpropanoids and polyketides
HMDB0126288	hotpink4	Phenylpropanoids and polyketides
HMDB0126366	brown4	Phenylpropanoids and polyketides
HMDB0129007	coral2	Phenylpropanoids and polyketides
HMDB0133869	dodgerblue1	Phenylpropanoids and polyketides
HMDB0133876	whitesmoke	Phenylpropanoids and polyketides
HMDB0135189	dodgerblue1	Phenylpropanoids and polyketides
HMDB0126665	slateblue3	Phenylpropanoids and polyketides
HMDB0134683	lightblue3	Phenylpropanoids and polyketides
HMDB0134689	darkolivegreen	Phenylpropanoids and polyketides
HMDB0134702	darkolivegreen	Phenylpropanoids and polyketides
HMDB0135254	plum2	Phenylpropanoids and polyketides
HMDB0136071	antiquewhite3	Phenylpropanoids and polyketides
HMDB0134190	blue4	Phenylpropanoids and polyketides
C12012	khaki	Phenylpropanoids and polyketides
HMDB0014401	ivory	Phenylpropanoids and polyketides
C19983	mediumaquamarine	Others
C08287	lightblue4	Others
C00744	deeppink1	Phenylpropanoids and polyketides
C15694	mistyrose1	Phenylpropanoids and polyketides
C14723	snow2	Phenylpropanoids and polyketides
C02811	mistyrose	Phenylpropanoids and polyketides
C10402	lightgoldenrod1	Phenylpropanoids and polyketides
C01849	dodgerblue1	Phenylpropanoids and polyketides
C12044	mediumorchid2	Phenylpropanoids and polyketides
C12796	maroon	Phenylpropanoids and polyketides
C12429	green4	Phenylpropanoids and polyketides
C09010	dodgerblue3	Phenylpropanoids and polyketides
C10101	black	Phenylpropanoids and polyketides
C11591	dodgerblue1	Phenylpropanoids and polyketides
C14233	darkblue	Phenylpropanoids and polyketides
C14685	whitesmoke	Phenylpropanoids and polyketides
C02657	thistle3	Phenylpropanoids and polyketides
C19953	mediumpurple1	Phenylpropanoids and polyketides
C09761	lightcyan1	Phenylpropanoids and polyketides
C09829	pink1	Phenylpropanoids and polyketides
C10228	darkseagreen	Phenylpropanoids and polyketides
C12011	rosybrown4	Phenylpropanoids and polyketides
C01375	whitesmoke	Phenylpropanoids and polyketides
C01946	dodgerblue1	Phenylpropanoids and polyketides
C03240	goldenrod4	Phenylpropanoids and polyketides
C06653	darkseagreen	Phenylpropanoids and polyketides
C09981	red1	Phenylpropanoids and polyketides
C11984	pink1	Phenylpropanoids and polyketides
C11986	paleturquoise	Phenylpropanoids and polyketides
C11987	antiquewhite1	Phenylpropanoids and polyketides
C11990	thistle4	Phenylpropanoids and polyketides
C11991	lightsalmon4	Phenylpropanoids and polyketides
C11994	lightgreen	Phenylpropanoids and polyketides
C12039	navajowhite2	Phenylpropanoids and polyketides
C12153	dodgerblue1	Phenylpropanoids and polyketides
C12154	paleturquoise	Phenylpropanoids and polyketides
C12155	deepskyblue3	Phenylpropanoids and polyketides
C06071	dodgerblue1	Lipids and lipid-like molecules
C09802	skyblue4	Lipids and lipid-like molecules
C11650	mediumpurple2	Lipids and lipid-like molecules
C11658	lightsteelblue	Lipids and lipid-like molecules
C11663	lightgoldenrod1	Lipids and lipid-like molecules
C16781	navajowhite2	Lipids and lipid-like molecules
C18051	coral	Lipids and lipid-like molecules
C03115	deepskyblue4	Lipids and lipid-like molecules
C06111	coral1	Lipids and lipid-like molecules
C07601	whitesmoke	Lipids and lipid-like molecules
C20764	magenta2	Lipids and lipid-like molecules
C08771	whitesmoke	Lipids and lipid-like molecules
C08778	tan3	Lipids and lipid-like molecules
C15902	whitesmoke	Lipids and lipid-like molecules
C15943	magenta2	Lipids and lipid-like molecules
C19797	dodgerblue1	Lipids and lipid-like molecules
C11811	mistyrose2	Lipids and lipid-like molecules
C20428	whitesmoke	Lipids and lipid-like molecules
C14154	whitesmoke	Lipids and lipid-like molecules
C10270	palegreen1	Lipids and lipid-like molecules
C04652	dodgerblue1	Lipids and lipid-like molecules
C13915	whitesmoke	Lipids and lipid-like molecules
C08149	maroon	Lipids and lipid-like molecules
C05683	purple	Lipids and lipid-like molecules
C08868	aliceblue	Lipids and lipid-like molecules
C08880	navajowhite2	Lipids and lipid-like molecules
C08357	lightpink3	Lipids and lipid-like molecules
C16259	dodgerblue1	Lipids and lipid-like molecules
C04793	rosybrown2	Lipids and lipid-like molecules
C05297	whitesmoke	Lipids and lipid-like molecules
C05497	maroon	Lipids and lipid-like molecules
C08186	dodgerblue1	Lipids and lipid-like molecules
C08882	dodgerblue1	Lipids and lipid-like molecules
C08799	darkorange	Lipids and lipid-like molecules
C08805	navajowhite3	Lipids and lipid-like molecules
C08829	dodgerblue1	Lipids and lipid-like molecules
C09074	mediumpurple2	Terpenoids
C09166	aliceblue	Terpenoids
C17507	thistle	Terpenoids
C09101	lightgreen	Terpenoids
C09102	dodgerblue1	Terpenoids
C09134	tan3	Terpenoids
C09179	dodgerblue1	Terpenoids
C09103	darkolivegreen	Terpenoids
C09180	magenta2	Terpenoids
C09184	whitesmoke	Terpenoids
C09119	chocolate1	Terpenoids
C09065	darkmagenta	Terpenoids
C09078	dodgerblue1	Terpenoids
C09093	dodgerblue1	Terpenoids
C09109	plum3	Terpenoids
C09114	dodgerblue1	Terpenoids
C09121	paleturquoise	Terpenoids
C09122	firebrick4	Terpenoids
C09172	orange4	Terpenoids
C10579	darkolivegreen	Terpenoids
C10619	dodgerblue1	Terpenoids
C11700	firebrick4	Terpenoids
C19989	tomato4	Terpenoids
C09091	dodgerblue1	Terpenoids
C09153	palevioletred1	Terpenoids
C16521	antiquewhite3	Terpenoids
C09779	dodgerblue1	Terpenoids
C09784	mediumpurple1	Terpenoids
C09797	brown3	Terpenoids
